Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
116,186,223,189,16527.24641540209,592.5544070906294,1063.7800102283984,012,2482,10,5246.260869565217,4062,322,455,501,57,210.38655577141733,2024-01-01,1136,0,1370.7210187911987,5.187239170074463,45.379615830263674,84.57006358183932,27.838263663637957
116,186,223,189,16551.87614256361,839.2221210399766,983.4659282561302,012,2482,30,5395.739130434783,4062,322,455,501,57,190.39185966753868,2024-01-01,1217,0,1370.7210187911987,5.187239170074463,31.33873241026917,84.57006358183932,27.83926366363796
116,186,223,189,16551.87614256361,839.2221210399766,983.4659282561302,012,2482,40,5395.739130434783,4062,322,455,501,57,252.80326285721407,2024-01-01,1242,0,1370.7210187911987,5.187239170074463,20.97019784249522,84.57006358183932,27.84026366363796
112,185,223,185,16580.19770051614,1086.7792188194271,903.3499555463615,012,2482,10,5586.173913043478,3044,316,461,629,56,318.04680392751294,2024-01-01,1224,0,1370.7210187911987,5.187239170074463,40.32808906717854,84.57006358183932,27.841263663637957
114,192,228,205,16580.19770051614,1086.7792188194271,903.3499555463615,027,2482,10,5586.173913043478,4381,297,475,617,56,328.90344713900504,2024-01-01,1158,0,1370.7210187911987,5.187239170074463,29.55891044060993,84.57006358183932,27.84226366363796
115,193,229,194,16580.19770051614,1086.7792188194271,903.3499555463615,027,2482,10,5586.173913043478,4329,309,462,701,56,21.59492320330042,2024-01-01,1105,0,1370.7210187911987,5.187239170074463,19.19789109885911,84.57006358183932,27.84326366363796
115,193,229,194,16612.192211939844,1043.0426167453218,834.1919579730818,027,2482,10,5868.0,4329,309,462,701,56,9.511362313073683,2024-01-01,1077,0,1370.7210187911987,5.187239170074463,23.901102366145878,84.57006358183932,27.844263663637957
113,187,220,203,16612.192211939844,1043.0426167453218,834.1919579730818,027,2482,40,5868.0,4429,294,485,693,56,311.4835043536349,2024-01-01,1029,0,1370.7210187911987,5.187239170074463,32.43127835800726,84.57006358183932,27.84526366363796
113,187,220,203,16647.838505229443,945.8801967323855,765.4994518430257,014,2482,10,5823.04347826087,4429,294,485,693,56,355.82679264002144,2024-01-01,977,0,1370.7210187911987,5.187239170074463,26.709480747095178,84.57006358183932,27.84626366363796
114,203,259,181,16647.838505229443,945.8801967323855,765.4994518430257,014,2482,10,5823.04347826087,4003,326,415,635,58,26.88440750034128,2024-01-01,907,0,1370.7210187911987,5.187239170074463,27.75921681610915,84.57006358183932,27.847263663637957
114,203,259,181,16687.113182939174,908.3298611143604,719.9887485682904,014,2482,10,6217.173913043478,4003,326,415,635,58,4.511617725897116,2024-01-01,838,0,1395.9134302139282,5.745911598205566,34.92419719632037,84.57006358183932,27.84826366363796
