Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
121.0,175.0,235.0,163.0,6044.219603448136,137.68451121020215,1170.6717294763635,012,2482,10,6652.652173913043,5291.0,290.0,475.0,364.0,55.0,236.73762441447707,2024-01-01,601,0,1549.088506937027,5.856225490570068,34.16971025099316,84.44906358183933,27.86026366363796
121.0,175.0,235.0,163.0,6211.978707654862,27.47020330782232,1278.4111978695269,012,2482,10,6564.826086956522,5291.0,290.0,475.0,364.0,55.0,287.5231959703549,2024-01-01,592,0,1549.088506937027,5.856225490570068,28.264055808131513,84.44906358183933,27.861263663637956
116.0,175.0,228.0,153.0,6211.978707654862,27.47020330782232,1278.4111978695269,027,2482,10,6564.826086956522,3526.0,287.0,484.0,334.0,55.0,146.92561293231668,2024-01-01,617,0,1549.088506937027,5.856225490570068,32.517276003767925,84.44906358183933,27.862263663637957
116.0,175.0,228.0,153.0,6211.978707654862,27.47020330782232,1278.4111978695269,027,2482,10,6564.826086956522,3526.0,287.0,484.0,334.0,55.0,126.3798452029528,2024-01-01,684,0,1549.088506937027,5.856225490570068,28.627344913097062,84.44906358183933,27.86326366363796
119.0,180.0,238.0,155.0,6385.013107625296,192.62499028935724,1386.3473212656756,027,2482,10,6483.04347826087,3222.0,277.0,485.0,379.0,55.0,147.1225210797143,2024-01-01,742,0,1549.088506937027,5.856225490570068,38.991872403476556,84.44906358183933,27.864263663637956
119.0,180.0,238.0,155.0,6385.013107625296,192.62499028935724,1386.3473212656756,027,2482,10,6483.04347826087,3222.0,277.0,485.0,379.0,55.0,167.72760720915633,2024-01-01,795,0,1549.088506937027,5.856225490570068,23.30274890880579,84.44906358183933,27.86526366363796
119.0,180.0,219.0,161.0,6562.9055713227835,357.7798495968174,1515.1045416103887,027,2482,10,6066.565217391304,2891.0,277.0,505.0,365.0,55.0,172.56380916219268,2024-01-01,848,0,1549.088506937027,5.856225490570068,22.998884645703498,84.44906358183933,27.86626366363796
119.0,180.0,219.0,161.0,6562.9055713227835,357.7798495968174,1515.1045416103887,027,2482,10,6066.565217391304,2891.0,277.0,505.0,365.0,55.0,184.17400657155804,2024-01-01,898,0,1549.088506937027,5.856225490570068,26.70950416342845,84.44906358183933,27.867263663637956
118.0,177.0,221.0,155.0,6745.271757895016,522.9347810929148,1643.9857021651649,027,2482,30,6212.304347826087,2496.0,275.0,505.0,370.0,55.0,158.88048238451097,2024-01-01,947,0,1549.088506937027,5.856225490570068,35.431420700936464,84.44906358183933,27.86826366363796
118.0,177.0,221.0,155.0,6745.271757895016,522.9347810929148,1643.9857021651649,027,2482,10,6212.304347826087,2496.0,275.0,505.0,370.0,55.0,153.66920097627246,2024-01-01,1052,0,1549.088506937027,5.856225490570068,40.9240420989146,84.44906358183933,27.86926366363796
137.0,128.0,176.0,70.0,5951.136253221185,1688.326537097501,304.4498391455751,028,0,10,4955.608695652174,1714.0,420.0,404.0,216.0,60.0,143.0246997395749,2024-01-01,212,0,1534.368232011795,0.0,3.4786218156442064,84.45006358183933,27.68826366363796
137.0,128.0,176.0,70.0,6199.497916671301,1523.4902362142705,459.6885289063167,028,0,50,4448.347826086957,1714.0,420.0,404.0,216.0,60.0,180.0,2024-01-01,214,0,1534.368232011795,0.0,2.7802885155287553,84.45006358183933,27.68926366363796
137.0,133.0,178.0,71.0,6199.497916671301,1523.4902362142705,459.6885289063167,028,0,50,4448.347826086957,1730.0,431.0,390.0,228.0,60.0,257.5178341461326,2024-01-01,212,0,1534.368232011795,0.0,4.283246303356867,84.45006358183933,27.690263663637957
137.0,133.0,178.0,71.0,6447.85968866547,1274.8792174759037,614.9272860959926,028,0,50,4599.04347826087,1730.0,431.0,390.0,228.0,60.0,0.0,2024-01-01,214,0,1534.368232011795,0.0,0.9274099368611016,84.45006358183933,27.69126366363796
137.0,130.0,180.0,106.0,6447.85968866547,1274.8792174759037,614.9272860959926,028,0,50,4599.04347826087,1780.0,432.0,388.0,200.0,60.0,270.0,2024-01-01,216,0,1534.368232011795,0.0,1.0473551210434973,84.45006358183933,27.69226366363796
137.0,130.0,177.0,89.0,6696.221569207768,1026.2680900600053,495.5103714823914,028,0,50,4966.521739130435,1713.0,430.0,393.0,222.0,60.0,0.0,2024-01-01,213,0,1534.368232011795,0.0,2.7802885155642585,84.45006358183933,27.693263663637957
137.0,122.0,181.0,94.0,6696.221569207449,1026.26809006034,495.5103714826774,028,0,40,4966.521739130435,1670.0,434.0,385.0,216.0,60.0,90.0,2024-01-01,212,0,1534.368232011795,0.0,2.0940533501440424,84.45006358183933,27.69426366363796
137.0,122.0,181.0,94.0,6944.583558304512,777.6568539614,286.8367647113524,028,0,40,5059.826086956522,1670.0,434.0,385.0,216.0,60.0,90.0,2024-01-01,214,0,1534.368232011795,0.0,1.0473844316451704,84.45006358183933,27.69526366363796
137.0,122.0,181.0,94.0,6944.583558304512,777.6568539614,286.8367647113524,028,0,40,5059.826086956522,1670.0,434.0,385.0,216.0,60.0,311.52248672088564,2024-01-01,212,0,1534.368232011795,0.0,1.3988341464192457,84.45006358183933,27.696263663637957
137.0,124.0,178.0,102.0,6944.583558304512,777.6568539614,286.8367647113524,028,0,40,5059.826086956522,1721.0,443.0,379.0,200.0,59.0,270.0,2024-01-01,213,0,1534.368232011795,0.0,2.0941065945000927,84.45006358183933,27.69726366363796
137.0,124.0,178.0,102.0,7192.945655959139,529.0455091739077,101.64993466000054,028,0,40,4828.913043478261,1721.0,443.0,379.0,200.0,59.0,0.0,2024-01-01,214,0,1534.368232011795,0.0,0.9274099368611016,84.45006358183933,27.69826366363796
