Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
117,181,222,194,14389.059075112771,773.3760562523073,929.8037829517103,012,2482,10,6219.260869565217,4639,292,487,475,55,96.17956573240721,2024-01-01,783,0,1370.7210187911987,5.187239170074463,42.05956354363876,84.54806358183933,27.84226366363796
112,185,222,206,14389.059075112771,773.3760562523073,929.8037829517103,012,2482,10,6219.260869565217,4896,299,479,491,55,173.41712749934732,2024-01-01,831,0,1370.7210187911987,5.187239170074463,38.60613987928866,84.54806358183933,27.84326366363796
112,185,222,206,14425.96219242004,891.8778228323375,1142.6859275172853,012,2482,10,5957.086956521739,4896,299,479,491,55,163.56249152450962,2024-01-01,885,0,1370.7210187911987,5.187239170074463,21.21542689912204,84.54806358183933,27.844263663637957
116,183,212,201,14425.96219242004,891.8778228323375,1142.6859275172853,012,2482,10,5957.086956521739,4678,294,493,485,56,117.62347737612204,2024-01-01,949,0,1370.7210187911987,5.187239170074463,45.35528924739304,84.54806358183933,27.84526366363796
119,194,224,203,14467.044337676809,913.3131633073302,1337.755945711244,027,2482,10,5900.347826086957,4167,312,464,489,55,102.91128283379649,2024-01-01,955,0,1370.7210187911987,5.187239170074463,26.890978360887527,84.54806358183933,27.84626366363796
119,194,224,203,14467.044337676809,913.3131633073302,1337.755945711244,027,2482,10,5900.347826086957,4167,312,464,489,55,152.79332177550796,2024-01-01,979,0,1370.7210187911987,5.187239170074463,21.822828102426637,84.54806358183933,27.847263663637957
119,194,224,203,14512.270025855427,996.8813239890565,1230.2814250377135,027,2482,10,5854.565217391304,4167,312,464,489,55,69.8457970759152,2024-01-01,953,0,1395.9134302139282,5.745911598205566,45.94707758892163,84.54806358183933,27.84826366363796
115,180,266,190,14512.270025855427,996.8813239890565,1230.2814250377135,014,2482,10,5854.565217391304,4238,321,413,674,56,55.86776701059189,2024-01-01,923,0,1395.9134302139282,5.745911598205566,33.56609769720825,84.54806358183933,27.84926366363796
115,180,266,190,14561.600655319105,1124.7743379586032,1046.072629162637,014,2482,30,6051.869565217391,4238,321,413,674,56,65.23580252211218,2024-01-01,882,0,1395.9134302139282,5.745911598205566,42.84525105022216,84.54806358183933,27.850263663637957
115,176,250,193,14561.600655319105,1124.7743379586032,1046.072629162637,014,2482,10,6051.869565217391,4323,309,441,575,56,88.63110109589651,2024-01-01,861,0,1395.9134302139282,5.745911598205566,34.12194797192659,84.54806358183933,27.85126366363796
115,176,260,177,14561.600655319105,1124.7743379586032,1046.072629162637,014,2482,10,6051.869565217391,4027,309,431,577,56,25.700873364302385,2024-01-01,811,0,1395.9134302139282,5.745911598205566,40.17631329612912,84.54806358183933,27.85226366363796
113,165,226,161,14614.994664932263,959.603361172163,870.7558679245967,014,2482,10,5800.173913043478,4067,292,482,538,56,339.34298297910925,2024-01-01,682,0,1395.9134302139282,5.745911598205566,44.59902452037885,84.54806358183933,27.853263663637957
113,165,226,161,14614.994664932263,959.603361172163,870.7558679245967,014,2482,10,5800.173913043478,4067,292,482,538,56,346.0268954897788,2024-01-01,599,0,1395.9134302139282,5.745911598205566,39.830448919232225,84.54806358183933,27.85426366363796
114,161,234,172,14672.407699459292,794.4323110892074,678.7906886267712,014,2482,10,5701.739130434783,4352,290,475,402,57,351.0314633717459,2024-01-01,520,0,1395.9134302139282,5.745911598205566,35.171955141288926,84.54806358183933,27.85526366363796
114,161,234,172,14672.407699459292,794.4323110892074,678.7906886267712,014,2482,10,5701.739130434783,4352,290,475,402,57,31.09986321785309,2024-01-01,419,0,1395.9134302139282,5.745911598205566,40.38867537496951,84.54806358183933,27.856263663637957
113,169,231,164,14733.792781807048,629.2611878472852,505.0125529969868,014,2482,10,5737.782608695652,4070,291,478,373,56,156.25705390755394,2024-01-01,403,0,1395.9134302139282,5.745911598205566,32.48265198278152,84.54806358183933,27.85726366363796
121,180,239,162,14733.792781807048,629.2611878472852,505.0125529969868,014,2482,10,5737.782608695652,3668,349,412,407,58,117.94437528772856,2024-01-01,440,0,1395.9134302139282,5.745911598205566,27.39133145015898,84.54806358183933,27.85826366363796
121,180,239,162,14799.100490672463,464.089991583649,367.5921370493283,014,2482,10,5969.304347826087,3668,349,412,407,58,61.84820830325852,2024-01-01,401,0,1395.9134302139282,5.745911598205566,38.27803255610471,84.54806358183933,27.859263663637957
123,181,243,167,14799.100490672463,464.089991583649,367.5921370493283,014,2482,10,5969.304347826087,3371,346,411,373,57,47.30758030100924,2024-01-01,341,0,1395.9134302139282,5.745911598205566,29.811227956067594,84.54806358183933,27.86026366363796
123,181,243,167,14868.27914216495,298.9187224352535,267.775628518815,014,2482,10,5959.086956521739,3371,346,411,373,57,29.490665925373,2024-01-01,306,0,1395.9134302139282,5.745911598205566,30.757472533631624,84.54806358183933,27.861263663637956
128,169,241,165,14868.27914216495,298.9187224352535,267.775628518815,014,2482,80,5959.086956521739,2923,359,400,390,59,19.189894861579024,2024-01-01,248,0,1395.9134302139282,5.745911598205566,12.561566507993827,84.54806358183933,27.862263663637957
125,191,237,169,14868.27914216495,298.9187224352535,267.775628518815,014,2482,10,5959.086956521739,3302,318,446,401,56,223.3079872017493,2024-01-01,256,0,1395.9134302139282,5.745911598205566,14.946559944868376,84.54806358183933,27.86326366363796
127,179,218,179,14941.2749740107,133.74738053786646,168.52560160910198,014,2482,80,5702.260869565217,2976,316,466,450,58,278.38180272044684,2024-01-01,259,0,1395.9134302139282,5.745911598205566,23.950979667997288,84.54806358183933,27.864263663637956
127,179,218,179,14941.2749740107,133.74738053786646,168.52560160910198,014,2482,80,5702.260869565217,2976,316,466,450,58,118.9219957790191,2024-01-01,249,0,1395.9134302139282,5.745911598205566,9.501023632315686,84.54806358183933,27.86526366363796
