Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
116.0,182.0,193.0,153.0,4907.897493192875,128.0188579063649,189.74246949655992,012,2482,10,7241.565217391304,3497.0,306.0,501.0,388.0,55.0,249.24959079227798,2024-01-01,602,0,1482.3696575164795,4.5134968757629395,34.42463833023797,84.41606358183932,27.86626366363796
116.0,182.0,193.0,153.0,4907.897493192875,128.0188579063649,189.74246949655992,012,2482,10,7241.565217391304,3497.0,306.0,501.0,388.0,55.0,257.14862335995804,2024-01-01,610,0,1482.3696575164795,4.5134968757629395,30.209426595832053,84.41606358183932,27.867263663637956
116.0,172.0,203.0,160.0,5149.253195910263,376.6384800640703,42.902820024125695,012,2482,10,6858.130434782609,3062.0,300.0,498.0,398.0,55.0,238.9883270355159,2024-01-01,630,0,1482.3696575164795,4.5134968757629395,28.108146009972405,84.41606358183932,27.86826366363796
116.0,172.0,203.0,160.0,5149.253195910263,376.6384800640703,42.902820024125695,012,2482,10,6858.130434782609,3062.0,300.0,498.0,398.0,55.0,219.8596198705796,2024-01-01,715,0,1482.3696575164795,4.5134968757629395,41.53164506584142,84.41606358183932,27.86926366363796
,,,,6090.2325081317185,391.80339420029793,429.08793302314893,028,0,50,4331.826086956522,,,,,,209.45162682766207,2024-01-01,192,0,1503.3283619880676,0.0,2.1292941076528176,84.41706358183933,27.68826366363796
,,,,6338.59134607293,226.5033223917913,220.4967095077608,028,0,50,3497.7391304347825,,,,,,0.0,2024-01-01,190,0,1503.3283619880676,0.0,3.704791833671086,84.41706358183933,27.68926366363796
,,,,6338.59134607293,226.5033223917913,220.4967095077608,028,0,50,3497.7391304347825,,,,,,311.5240063067112,2024-01-01,187,0,1503.3283619880676,0.0,1.3987922645471729,84.41706358183933,27.690263663637957
,,,,6586.950292556178,61.203178135923295,42.037469850045376,028,0,50,3012.1304347826085,,,,,,0.0,2024-01-01,188,0,1503.3283619880676,0.0,0.0,84.41706358183933,27.69126366363796
,,,,6586.950292556178,61.203178135923295,42.037469850045376,028,0,50,3012.1304347826085,,,,,,90.0,2024-01-01,187,0,1503.3283619880676,0.0,2.094010759934175,84.41706358183933,27.69226366363796
,,,,6835.30934758521,104.09703843086305,136.42184784901585,028,0,50,2782.0,,,,,,228.47678961943876,2024-01-01,189,0,1503.3283619880676,0.0,1.3988142009388216,84.41706358183933,27.693263663637957
137.0,131.0,195.0,137.0,6835.30934758521,104.09703843086305,136.42184784901585,028,0,50,2782.0,2036.0,453.0,352.0,282.0,63.0,106.44376659641142,2024-01-01,191,0,1503.3283619880676,0.0,3.2729298583063686,84.41706358183933,27.69426366363796
137.0,131.0,195.0,137.0,7083.668511167926,231.6537389731148,314.8812434639328,028,0,50,1926.7391304347825,2036.0,453.0,352.0,282.0,63.0,150.54675028637575,2024-01-01,194,0,1503.3283619880676,0.0,2.129328133163614,84.41706358183933,27.69526366363796
137.0,131.0,195.0,137.0,7083.668511167926,231.6537389731148,314.8812434639328,028,0,10,1926.7391304347825,2036.0,453.0,352.0,282.0,63.0,323.02266819341236,2024-01-01,187,0,1503.3283619880676,0.0,10.335404689633776,84.41706358183933,27.696263663637957
,,,,7083.668511167926,231.6537389731148,314.8812434639328,028,0,60,1926.7391304347825,,,,,,0.0,2024-01-01,182,0,1503.3283619880676,0.0,0.9274099368611016,84.41706358183933,27.69726366363796
,,,,7332.027783306155,217.91481013694272,466.03567364472224,028,0,80,1231.9545454545455,,,,,,180.0,2024-01-01,180,0,1503.3283619880676,0.0,0.9274099368611016,84.41706358183933,27.69826366363796
,,,,7332.027783306155,217.91481013694272,466.03567364472224,028,0,80,1231.9545454545455,,,,,,0.0,2024-01-01,179,0,1503.3283619880676,0.0,0.0,84.41706358183933,27.699263663637957
,,,,7580.387164006521,52.62314485482355,292.70945375765893,028,0,80,2434.7391304347825,,,,,,236.41410866679257,2024-01-01,182,0,1503.3283619880676,0.0,5.01703865134452,84.41706358183933,27.70026366363796
,,,,7580.387164006521,52.62314485482355,292.70945375765893,028,0,50,2434.7391304347825,,,,,,145.87555424000158,2024-01-01,191,0,1503.3283619880676,0.0,5.584252035441019,84.41706358183933,27.70126366363796
,,,,7828.746653275009,112.6685927430793,122.81798452374525,028,0,50,3486.5652173913045,,,,,,209.4548107014523,2024-01-01,194,0,1503.3283619880676,0.0,2.129360863604283,84.41706358183933,27.702263663637957
,,,,7828.746653275009,112.6685927430793,122.81798452374525,028,0,50,3486.5652173913045,,,,,,0.0,2024-01-01,198,0,1503.3283619880676,0.0,0.0,84.41706358183933,27.70326366363796
,,,,8077.106251115052,281.23903497258334,41.47033168118083,028,0,50,3939.9565217391305,,,,,,228.47968474358615,2024-01-01,195,0,1503.3283619880676,0.0,1.3988940010465705,84.41706358183933,27.704263663637956
,,,,8077.106251115052,281.23903497258334,41.47033168118083,028,0,50,3939.9565217391305,,,,,,270.0,2024-01-01,196,0,1503.3283619880676,0.0,1.0474803894391622,84.41706358183933,27.705263663637957
,,,,8077.106251115052,281.23903497258334,41.47033168118083,028,0,40,3939.9565217391305,,,,,,180.0,2024-01-01,197,0,1503.3283619880676,0.0,1.854334168853263,84.41706358183933,27.70626366363796
138.0,119.0,167.0,139.0,8325.465957531678,498.69387267319473,203.98826721583242,028,0,40,4168.739130434783,1712.0,517.0,316.0,247.0,62.0,36.980135149763754,2024-01-01,196,0,1503.3283619880676,0.0,3.478842301090343,84.41706358183933,27.707263663637956
138.0,134.0,168.0,138.0,8325.465957531678,498.69387267319473,203.98826721583242,028,0,10,4168.739130434783,1665.0,527.0,305.0,269.0,62.0,180.0,2024-01-01,199,0,1503.3283619880676,0.0,1.854334168853263,84.41706358183933,27.70826366363796
138.0,114.0,169.0,123.0,8573.825772531834,736.146419978509,429.09797451900636,028,0,40,4383.217391304348,1558.0,509.0,322.0,260.0,61.0,90.0,2024-01-01,201,0,1503.3283619880676,0.0,2.0943356319079225,84.41706358183933,27.70926366363796
138.0,114.0,169.0,123.0,8573.825772531834,736.146419978509,429.09797451900636,028,0,40,4383.217391304348,1558.0,509.0,322.0,260.0,61.0,209.45662208826735,2024-01-01,205,0,1503.3283619880676,0.0,2.129398847535772,84.41706358183933,27.710263663637956
137.0,109.0,181.0,121.0,8822.185696118313,979.1544699331366,671.0102948243275,028,0,40,4538.869565217391,1634.0,502.0,317.0,277.0,61.0,180.0,2024-01-01,205,0,1503.3283619880676,0.0,1.854334168853263,84.41706358183933,27.71126366363796
137.0,109.0,181.0,121.0,8822.185696118313,979.1544699331366,671.0102948243275,028,0,40,4538.869565217391,1634.0,502.0,317.0,277.0,61.0,293.8763897186403,2024-01-01,204,0,1503.3283619880676,0.0,2.2902112585201038,84.41706358183933,27.71226366363796
134.0,117.0,216.0,112.0,9070.545728298066,1183.912032102469,879.7027326398506,005,0,50,4661.565217391304,1622.0,408.0,376.0,249.0,62.0,228.48200179918194,2024-01-01,207,0,1552.2598032951355,0.0,1.3989578766364015,84.41706358183933,27.713263663637957
136.0,113.0,217.0,116.0,9070.545728298066,1183.912032102469,879.7027326398506,005,0,10,4661.565217391304,1614.0,415.0,369.0,267.0,61.0,143.01811204988508,2024-01-01,209,0,1552.2598032951355,0.0,3.4789222470547103,84.41706358183933,27.71426366363796
136.0,113.0,217.0,116.0,9070.545728298066,1183.912032102469,879.7027326398506,005,0,10,4661.565217391304,1614.0,415.0,369.0,267.0,61.0,131.5174912315519,2024-01-01,212,0,1552.2598032951355,0.0,2.796277633388466,84.41706358183933,27.71526366363796
132.0,110.0,225.0,95.0,9318.905869073891,1071.6653279791142,1006.4064029966238,005,0,40,4888.434782608696,1975.0,394.0,380.0,315.0,59.0,90.0,2024-01-01,213,0,1552.2598032951355,0.0,1.047584399679807,84.41706358183933,27.716263663637957
132.0,110.0,225.0,95.0,9318.905869073891,1071.6653279791142,1006.4064029966238,005,0,10,4888.434782608696,1975.0,394.0,380.0,315.0,59.0,180.0,2024-01-01,219,0,1552.2598032951355,0.0,7.378860558780502,84.41706358183933,27.71726366363796
123.0,103.0,229.0,103.0,9567.266118454334,1009.4065020612032,1139.1484365600259,005,0,10,5902.434782608696,2342.0,384.0,386.0,326.0,58.0,180.0,2024-01-01,240,0,1552.2598032951355,0.0,3.704791833671086,84.41706358183933,27.71826366363796
123.0,103.0,229.0,103.0,9567.266118454334,1009.4065020612032,1139.1484365600259,005,0,10,5902.434782608696,2342.0,384.0,386.0,326.0,58.0,159.36630872466264,2024-01-01,243,0,1552.2598032951355,0.0,5.9251790211755715,84.41706358183933,27.719263663637957
121.0,130.0,227.0,147.0,9815.626476440599,1000.1567046257389,1271.8905269450634,005,0,10,7010.869565217391,2023.0,382.0,391.0,374.0,58.0,157.04155291757752,2024-01-01,264,0,1552.2598032951355,0.0,15.710523998121813,84.41706358183933,27.72026366363796
121.0,130.0,227.0,147.0,9815.626476440599,1000.1567046257389,1271.8905269450634,005,0,10,7010.869565217391,2023.0,382.0,391.0,374.0,58.0,154.45526968947,2024-01-01,305,0,1552.2598032951355,0.0,25.008160571763995,84.41706358183933,27.72126366363796
122.0,136.0,201.0,148.0,10063.986943039954,1000.1363212258287,1404.6326740104898,005,0,10,7176.95652173913,2383.0,402.0,397.0,389.0,58.0,152.68715332242095,2024-01-01,363,0,1552.2598032951355,0.0,32.524115407399286,84.41706358183933,27.722263663637957
122.0,136.0,201.0,148.0,10063.986943039954,1000.1363212258287,1404.6326740104898,003,0,10,7176.95652173913,2383.0,402.0,397.0,389.0,58.0,163.0831449366681,2024-01-01,395,0,1552.2598032951355,0.0,23.745566091957812,84.41706358183933,27.72326366363796
118.0,177.0,217.0,149.0,10312.34751825744,1000.1159362922938,1533.485784552343,003,0,10,7267.04347826087,2433.0,369.0,414.0,414.0,57.0,106.43952884776422,2024-01-01,439,0,1552.2598032951355,0.0,18.942205302166627,84.41706358183933,27.72426366363796
119.0,195.0,217.0,155.0,10312.34751825744,1000.1159362922938,1533.485784552343,003,0,10,7267.04347826087,2398.0,369.0,413.0,443.0,56.0,58.67668311084238,2024-01-01,444,0,1552.2598032951355,0.0,18.907426895370232,84.41706358183933,27.725263663637957
118.0,173.0,216.0,145.0,10312.34751825744,1000.1159362922938,1533.485784552343,003,0,10,7267.04347826087,2554.0,352.0,432.0,418.0,57.0,34.13047720374925,2024-01-01,428,0,1552.2598032951355,0.0,11.065154039417909,84.41706358183933,27.72626366363796
118.0,173.0,216.0,145.0,10560.708202096494,1000.0955498247372,1595.9096271328676,003,0,10,7185.478260869565,2554.0,352.0,432.0,418.0,57.0,18.974443685284573,2024-01-01,394,0,1552.2598032951355,0.0,21.490132938436467,84.41706358183933,27.72726366363796
119.0,162.0,214.0,139.0,10560.708202096494,1000.0955498247372,1595.9096271328676,003,0,10,7185.478260869565,2442.0,358.0,428.0,366.0,57.0,32.56008903007942,2024-01-01,348,0,1552.2598032951355,0.0,23.833426567937344,84.41706358183933,27.728263663637957
119.0,162.0,214.0,139.0,10493.252315628419,931.2023322823779,1529.285364629807,003,0,10,7080.608695652174,2442.0,358.0,428.0,366.0,57.0,63.16959306267271,2024-01-01,342,0,1552.2598032951355,0.0,8.163980101271555,84.41706358183933,27.72926366363796
115.0,130.0,213.0,127.0,10493.252315628419,931.2023322823779,1529.285364629807,003,0,10,7080.608695652174,2356.0,377.0,410.0,773.0,58.0,56.42137131304354,2024-01-01,327,0,1552.2598032951355,0.0,14.757353338951221,84.41706358183933,27.73026366363796
120.0,155.0,208.0,136.0,10248.878302022862,766.2803264561873,1462.6610708119172,003,0,10,6934.739130434783,2404.0,378.0,414.0,445.0,58.0,206.0847701997984,2024-01-01,342,0,1552.2598032951355,0.0,28.40040519945686,84.41706358183933,27.731263663637957
120.0,155.0,208.0,136.0,10248.878302022862,766.2803264561873,1462.6610708119172,028,0,10,6934.739130434783,2404.0,378.0,414.0,445.0,58.0,196.7661521725504,2024-01-01,373,0,1552.2598032951355,0.0,14.230045620297266,84.41706358183933,27.73226366363796
120.0,138.0,220.0,147.0,10004.504180961934,636.7677829631353,1396.036745772165,028,0,10,6734.347826086957,2355.0,375.0,405.0,401.0,57.0,356.4084986155817,2024-01-01,371,0,1552.2598032951355,0.0,16.275336704498088,84.41706358183933,27.73326366363796
120.0,138.0,220.0,147.0,10004.504180961934,636.7677829631353,1396.036745772165,028,0,10,6734.347826086957,2355.0,375.0,405.0,401.0,57.0,10.663883272354212,2024-01-01,326,0,1552.2598032951355,0.0,16.51511883793869,84.41706358183933,27.734263663637957
120.0,138.0,220.0,147.0,10004.504180961934,636.7677829631353,1396.036745772165,028,0,10,6734.347826086957,2355.0,375.0,405.0,401.0,57.0,44.39688079666967,2024-01-01,297,0,1552.2598032951355,0.0,18.76961560744002,84.41706358183933,27.73526366363796
