Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
119.0,184.0,216.0,181.0,6768.522320417694,1128.6448868659327,82.39167748603919,027,2482,30,5440.304347826087,3876.0,290.0,494.0,425.0,54.0,156.39421165885204,2024-01-01,951,0,1549.088506937027,5.856225490570068,37.85810253686482,84.46006358183932,27.85826366363796
121.0,186.0,211.0,192.0,6909.785060313587,963.4733144259626,183.7110476061748,027,2482,60,5411.478260869565,3372.0,297.0,492.0,419.0,56.0,174.3337222504864,2024-01-01,1039,0,1549.088506937027,5.856225490570068,42.83771282840217,84.46006358183932,27.859263663637957
117.0,193.0,225.0,202.0,6909.785060313587,963.4733144252654,183.7110476061748,027,2482,20,5411.478260869565,3860.0,296.0,479.0,437.0,55.0,170.27513521022632,2024-01-01,1114,0,1549.088506937027,5.856225490570068,28.457011228512748,84.46006358183932,27.86026366363796
117.0,193.0,225.0,202.0,7056.981554013987,798.3016686737546,312.61140943969957,027,2482,10,5703.95652173913,3860.0,296.0,479.0,437.0,55.0,196.93712271051118,2024-01-01,1153,0,1549.088506937027,5.856225490570068,23.747839693805936,84.46006358183932,27.861263663637956
114.0,192.0,231.0,180.0,7056.981554013987,798.3016686737546,312.61140943969957,027,2482,10,5703.95652173913,3758.0,301.0,469.0,453.0,55.0,315.6292708174711,2024-01-01,1159,0,1549.088506937027,5.856225490570068,39.95923825052555,84.46006358183932,27.862263663637957
114.0,192.0,231.0,180.0,7056.981554013987,798.3016686737546,312.61140943969957,027,2482,10,5703.95652173913,3758.0,301.0,469.0,453.0,55.0,248.3813317034402,2024-01-01,1127,0,1549.088506937027,5.856225490570068,29.734450183548788,84.46006358183932,27.86326366363796
117.0,187.0,237.0,187.0,7209.748385809946,633.1299497483593,441.5118274991969,027,2482,10,6134.04347826087,3632.0,311.0,452.0,449.0,56.0,323.9765502979585,2024-01-01,1109,0,1549.088506937027,5.856225490570068,40.05161103301726,84.46006358183932,27.864263663637956
112.0,184.0,222.0,177.0,7209.748385809946,633.1299497483593,441.5118274991969,027,2482,10,6134.04347826087,3467.0,290.0,488.0,524.0,55.0,243.3909111098451,2024-01-01,1080,0,1549.088506937027,5.856225490570068,31.566730496081874,84.46006358183932,27.86526366363796
112.0,187.0,238.0,191.0,7367.739079361109,467.958157786631,598.6894352778011,027,2482,10,6519.652173913043,3313.0,297.0,465.0,463.0,55.0,245.4271798242201,2024-01-01,1125,0,1549.088506937027,5.856225490570068,30.280869549153763,84.46006358183932,27.86626366363796
112.0,187.0,238.0,191.0,7367.739079361109,467.958157786631,598.6894352778011,027,2482,10,6519.652173913043,3313.0,297.0,465.0,463.0,55.0,341.7408672457386,2024-01-01,1085,0,1549.088506937027,5.856225490570068,39.2903929470201,84.46006358183932,27.867263663637956
