Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
118,188,247,190,10278.239359780668,1366.5288278728365,1703.506917636694,027,2482,10,5328.739130434783,3579,313,440,400,55,207.2073346481804,2024-01-01,1125,0,1405.6091504096985,5.763339042663574,11.321943720827523,84.50406358183932,27.850263663637957
116,203,239,196,10278.239359780668,1366.5288278728365,1703.506917636694,027,2482,10,5328.739130434783,3663,315,446,407,56,127.72711347857964,2024-01-01,1145,0,1405.6091504096985,5.763339042663574,29.05445848658444,84.50406358183932,27.85126366363796
116,203,239,196,10278.239359780668,1366.5288278728365,1703.506917636694,027,2482,10,5328.739130434783,3663,315,446,407,56,180.0,2024-01-01,1178,0,1405.6091504096985,5.763339042663574,16.245059690113617,84.50406358183932,27.85226366363796
115,208,237,192,10353.851434176308,1532.803612926462,1458.4938573652341,027,2482,10,5445.565217391304,3845,328,434,384,55,156.6902289644646,2024-01-01,1284,0,1405.6091504096985,5.763339042663574,36.51296771745811,84.50406358183932,27.853263663637957
115,208,237,192,10353.851434176308,1532.803612926462,1458.4938573652341,027,2482,30,5445.565217391304,3845,328,434,384,55,148.32821294515233,2024-01-01,1327,0,1405.6091504096985,5.763339042663574,32.11552376895007,84.50406358183932,27.85426366363796
113,200,215,206,10434.84058557331,1368.0021124717368,1213.4806895154093,014,2482,10,5424.521739130435,3294,344,442,388,56,130.09835577176148,2024-01-01,1405,0,1405.6091504096985,5.763339042663574,45.15122905663023,84.50406358183932,27.85526366363796
113,200,215,206,10434.84058557331,1368.0021124717368,1213.4806895154093,014,2482,10,5424.521739130435,3294,344,442,388,56,126.10702149881577,2024-01-01,1477,0,1405.6091504096985,5.763339042663574,42.19231658072013,84.50406358183932,27.856263663637957
113,200,215,206,10521.082647509167,1222.0457009149707,968.4674140926468,014,2482,10,5052.826086956522,3294,344,442,388,56,110.75196606467827,2024-01-01,1543,0,1405.6091504096985,5.763339042663574,7.8042984466701535,84.50406358183932,27.85726366363796
114,205,212,197,10521.082647509167,1222.0457009149707,968.4674140926468,014,2482,10,5052.826086956522,3590,328,461,430,55,322.49300366129626,2024-01-01,1525,0,1405.6091504096985,5.763339042663574,29.742447063415955,84.50406358183932,27.85826366363796
114,205,212,197,10612.449565108162,1113.0967682075243,723.454031103372,014,2482,10,5459.347826086957,3590,328,461,430,55,301.3433331357515,2024-01-01,1449,0,1405.6091504096985,5.763339042663574,43.971670542620615,84.50406358183932,27.859263663637957
112,195,202,174,10612.449565108162,1113.0967682075243,723.454031103372,014,2482,10,5459.347826086957,3117,321,477,432,55,282.4632844697669,2024-01-01,1417,0,1405.6091504096985,5.763339042663574,27.701984721770618,84.50406358183932,27.86026366363796
111,195,210,189,10708.81017190383,1052.708935693823,478.4405405510114,014,2482,10,5699.217391304348,3651,336,454,476,55,270.0,2024-01-01,1422,0,1405.6091504096985,5.763339042663574,27.143609253028572,84.50406358183932,27.861263663637956
112,201,202,157,10708.81017190383,1052.708935693823,478.4405405510114,014,2482,10,5699.217391304348,2765,325,473,432,55,290.7511390460909,2024-01-01,1387,0,1405.6091504096985,5.763339042663574,39.433457769121375,84.50406358183932,27.862263663637957
112,201,202,157,10708.81017190383,1052.708935693823,478.4405405510114,014,2482,10,5699.217391304348,2765,325,473,432,55,259.6843287403395,2024-01-01,1384,0,1405.6091504096985,5.763339042663574,32.325186713713435,84.50406358183932,27.86326366363796
113,201,198,162,10810.03093502788,1049.3002056511218,233.4269424414887,014,2482,10,5471.826086956522,3530,329,473,360,55,212.8774789202857,2024-01-01,1413,0,1405.6091504096985,5.763339042663574,22.03685159541768,84.50406358183932,27.864263663637956
113,201,198,162,10810.03093502788,1049.3002056511218,233.4269424414887,014,2482,30,5471.826086956522,3530,329,473,360,55,191.2887914291112,2024-01-01,1457,0,1405.6091504096985,5.763339042663574,29.302995626162677,84.50406358183932,27.86526366363796
113,215,212,172,10915.976662211891,1103.3988549213313,11.58676322027252,014,2482,30,4993.913043478261,4135,327,461,388,56,236.45442852217988,2024-01-01,1501,0,1405.6091504096985,5.763339042663574,19.36789698781955,84.50406358183932,27.86626366363796
117,217,211,179,10915.976662211891,1103.3988549213313,11.58676322027252,014,2482,30,4993.913043478261,4779,332,457,364,55,232.63887417711632,2024-01-01,1519,0,1405.6091504096985,5.763339042663574,26.87760452157996,84.50406358183932,27.867263663637956
119,231,215,185,11026.511165450152,1207.2988861365839,256.6005764293497,014,2482,10,4839.391304347826,4929,331,455,384,55,289.47413179642285,2024-01-01,1543,0,1405.6091504096985,5.763339042663574,5.546752746962723,84.50406358183932,27.86826366363796
119,231,215,185,11026.511165450152,1207.2988861365839,256.6005764293497,014,2482,30,4839.391304347826,4929,331,455,384,55,131.47723909273574,2024-01-01,1562,0,1405.6091504096985,5.763339042663574,28.266930333376582,84.50406358183932,27.86926366363796
135,152,219,110,6409.9734519728645,73.0730194112317,2955.753631199008,028,0,50,5102.086956521739,1705,424,357,215,60,270.0,2024-01-01,220,0,1515.7878267765045,0.0,1.0473151594835743,84.50506358183932,27.68826366363796
135,152,219,110,6652.53647132339,321.6839294753045,3014.414958588715,028,0,40,4999.304347826087,1705,424,357,215,60,246.119075660137,2024-01-01,225,0,1515.7878267765045,0.0,4.572313457796459,84.50506358183932,27.68926366363796
135,148,220,113,6652.53647132339,321.6839294753045,3014.414958588715,028,0,40,4999.304347826087,1887,417,363,224,61,180.0,2024-01-01,233,0,1515.7878267765045,0.0,6.4648607495172605,84.50506358183932,27.690263663637957
135,148,220,113,6895.099596213653,570.2949482104611,2808.826871351555,028,0,40,5029.869565217391,1887,417,363,224,61,300.55373529749033,2024-01-01,238,0,1515.7878267765045,0.0,3.6441303934598603,84.50506358183932,27.69126366363796
134,144,222,93,6895.099596213653,570.2949482104611,2808.826871351555,028,0,40,5029.869565217391,1634,409,369,227,60,305.312435911167,2024-01-01,229,0,1515.7878267765045,0.0,6.391590789647691,84.50506358183932,27.69226366363796
134,144,222,93,7137.66282663186,818.9060756234737,2603.616511140957,028,0,40,5214.304347826087,1634,409,369,227,60,222.09774146566036,2024-01-01,238,0,1515.7878267765045,0.0,6.225306446339692,84.50506358183932,27.693263663637957
133,137,212,90,7137.66282663186,818.9060756234737,2603.616511140957,028,0,40,5214.304347826087,1671,370,418,224,62,289.50289706777824,2024-01-01,233,0,1515.7878267765045,0.0,5.538938382990041,84.50506358183932,27.69426366363796
133,137,212,90,7380.226162567154,1067.5173117197776,2398.4060599547583,028,0,40,5654.95652173913,1671,370,418,224,62,293.8797370710831,2024-01-01,233,0,1515.7878267765045,0.0,4.572526560868819,84.50506358183932,27.69526366363796
134,137,202,90,7380.226162567154,1067.5173117197776,2398.4060599547583,028,0,40,5654.95652173913,1677,393,406,253,61,209.45343700773097,2024-01-01,239,0,1515.7878267765045,0.0,2.1293320601644696,84.50506358183932,27.696263663637957
132,108,203,94,7380.226162567154,1067.5173117197776,2398.4060599547583,028,0,10,5654.95652173913,1875,346,452,221,61,180.0,2024-01-01,240,0,1515.7878267765045,0.0,2.7802885155287553,84.50506358183932,27.69726366363796
132,108,203,94,7622.789604005865,1144.2547150083765,2193.1955178889016,028,0,10,6699.869565217391,1875,346,452,221,61,0.0,2024-01-01,241,0,1515.7878267765045,0.0,1.8543341688295631,84.50506358183932,27.69826366363796
132,108,203,94,7622.789604005865,1144.2547150083765,2193.1955178889016,028,0,10,6699.869565217391,1875,346,452,221,61,48.478309397053216,2024-01-01,235,0,1515.7878267765045,0.0,1.3988560899258806,84.50506358183932,27.699263663637957
132,108,203,94,7865.35315093683,978.9244140563455,1987.9848850377618,028,0,10,7009.608695652174,1875,346,452,221,61,189.16563196331865,2024-01-01,238,0,1515.7878267765045,0.0,6.547750207656624,84.50506358183932,27.70026366363796
131,127,203,118,7865.35315093683,978.9244140563455,1987.9848850377618,028,0,10,7009.608695652174,1905,340,457,289,61,216.97866322288536,2024-01-01,245,0,1515.7878267765045,0.0,3.47877517122722,84.50506358183932,27.70126366363796
131,127,203,118,8107.9168033488795,813.5940399845274,1785.160578049391,028,0,10,7307.608695652174,1905,340,457,289,61,246.1216124170316,2024-01-01,247,0,1515.7878267765045,0.0,2.2900310555276944,84.50506358183932,27.702263663637957
129,127,187,131,8107.9168033488795,813.5940399845274,1785.160578049391,028,0,10,7307.608695652174,2560,349,464,350,61,270.0,2024-01-01,247,0,1515.7878267765045,0.0,2.0942237589226025,84.50506358183932,27.70326366363796
129,127,187,131,8350.480561228349,648.2635929285814,1594.0970873337353,028,0,10,7457.478260869565,2560,349,464,350,61,228.47968474649574,2024-01-01,246,0,1515.7878267765045,0.0,1.3988940011267759,84.50506358183932,27.704263663637956
127,122,206,135,8350.480561228349,648.2635929285814,1594.0970873337353,028,0,10,7457.478260869565,2535,352,442,364,61,257.51949576070774,2024-01-01,247,0,1515.7878267765045,0.0,4.283805422470605,84.50506358183932,27.705263663637957
127,122,206,135,8350.480561228349,648.2635929285814,1594.0970873337353,028,0,10,7457.478260869565,2535,352,442,364,61,228.48011912928484,2024-01-01,248,0,1515.7878267765045,0.0,2.796146112108394,84.50506358183932,27.70626366363796
128,133,198,137,8593.04442456314,482.933073026836,1407.2867271087014,028,0,10,7469.739130434783,2286,362,440,365,61,155.68624458232654,2024-01-01,250,0,1515.7878267765045,0.0,5.075491595175563,84.50506358183932,27.707263663637956
128,133,198,137,8593.04442456314,482.933073026836,1407.2867271087014,005,0,10,7469.739130434783,2286,362,440,365,61,0.0,2024-01-01,254,0,1515.7878267765045,0.0,0.9274099368729609,84.50506358183932,27.70826366363796
127,143,206,142,8835.608393342709,317.63001324604176,1220.4762842566836,005,0,10,7727.347826086957,2169,364,430,374,60,270.0,2024-01-01,248,0,1515.7878267765045,0.0,1.047517719871928,84.50506358183932,27.70926366363796
127,143,206,142,8835.608393342709,317.63001324604176,1220.4762842566836,005,0,10,7727.347826086957,2169,364,430,374,60,228.4812052183172,2024-01-01,255,0,1515.7878267765045,0.0,2.7962058862679147,84.50506358183932,27.710263663637956
127,146,207,143,9078.172467552775,239.97545334362675,1033.6657588978776,005,0,10,7694.0,2336,365,429,376,61,270.0,2024-01-01,256,0,1515.7878267765045,0.0,4.18317449572883,84.50506358183932,27.71126366363796
128,149,203,140,9078.172467552775,239.97545334362675,1033.6657588978776,005,0,10,7694.0,2392,365,431,375,61,239.45111686608666,2024-01-01,253,0,1515.7878267765045,0.0,3.6446518623260205,84.50506358183932,27.71226366363796
130,147,219,134,9320.736647183106,172.40557245392853,846.8551511521055,005,0,10,7511.04347826087,2214,364,417,368,61,222.1029654514851,2024-01-01,258,0,1572.2939920425415,0.0,6.225815309476533,84.50506358183932,27.713263663637957
130,147,219,134,9320.736647183106,172.40557245392853,846.8551511521055,005,0,10,7511.04347826087,2214,364,417,368,61,323.0181120470679,2024-01-01,259,0,1572.2939920425415,0.0,6.932380141563889,84.50506358183932,27.71426366363796
130,147,219,134,9320.736647183106,172.40557245392853,846.8551511521055,005,0,10,7511.04347826087,2214,364,417,368,61,239.4517555982705,2024-01-01,257,0,1572.2939920425415,0.0,3.6447205208182365,84.50506358183932,27.71526366363796
129,124,227,109,9563.300932220985,76.20664207681105,655.9934936352995,005,0,10,7216.086956521739,2170,366,407,301,60,228.4827260563575,2024-01-01,255,0,1572.2939920425415,0.0,4.190281026568608,84.50506358183932,27.716263663637957
129,124,227,109,9563.300932220985,76.20664207681105,655.9934936352995,005,0,10,7216.086956521739,2170,366,407,301,60,246.1245284715402,2024-01-01,259,0,1572.2939920425415,0.0,2.2902940877199316,84.50506358183932,27.71726366363796
128,119,222,107,9805.865322654627,324.81896534975556,464.3414946844073,028,0,10,6984.739130434783,2097,376,402,319,60,66.12474453860565,2024-01-01,265,0,1572.2939920425415,0.0,2.2903135799123886,84.50506358183932,27.71826366363796
128,119,222,107,9805.865322654627,324.81896534975556,464.3414946844073,028,0,10,6984.739130434783,2097,376,402,319,60,253.55975795592707,2024-01-01,266,0,1572.2939920425415,0.0,3.2736106743647655,84.50506358183932,27.719263663637957
130,123,212,107,10048.429818471619,508.45139540797,272.6894116136801,028,0,10,7154.304347826087,2313,375,414,330,60,282.47884177462214,2024-01-01,266,0,1572.2939920425415,0.0,4.284364977001935,84.50506358183932,27.72026366363796
130,123,212,107,10048.429818471619,508.45139540797,272.6894116136801,028,0,10,7154.304347826087,2313,375,414,330,60,180.0,2024-01-01,266,0,1572.2939920425415,0.0,1.8543341688295631,84.50506358183932,27.72126366363796
130,126,239,115,10290.994419659559,673.7185187041622,81.03724453912028,028,0,10,7147.304347826087,2287,359,402,329,60,48.48439215634657,2024-01-01,272,0,1572.2939920425415,0.0,4.190418184023342,84.50506358183932,27.722263663637957
130,126,239,115,10290.994419659559,673.7185187041622,81.03724453912028,028,0,10,7147.304347826087,2287,359,402,329,60,282.47853381755783,2024-01-01,267,0,1572.2939920425415,0.0,4.284468646015435,84.50506358183932,27.72326366363796
131,132,243,118,10533.55912620666,693.8100782389153,44.60157158345373,028,0,10,6860.739130434783,2157,359,398,322,59,216.98441294594494,2024-01-01,270,0,1572.2939920425415,0.0,3.479037425386468,84.50506358183932,27.72426366363796
131,132,243,118,10533.55912620666,693.8100782389153,44.60157158345373,028,0,10,6860.739130434783,2157,359,398,322,59,270.0,2024-01-01,275,0,1572.2939920425415,0.0,1.04767245383553,84.50506358183932,27.725263663637957
129,135,246,122,10533.55912620666,693.8100782389153,44.60157158345373,028,0,10,6860.739130434783,2225,352,402,311,59,239.45424729735618,2024-01-01,275,0,1572.2939920425415,0.0,3.64498838713193,84.50506358183932,27.72626366363796
129,135,246,122,10776.123938100516,533.9034811041126,142.35123946656492,028,0,10,6960.086956521739,2225,352,402,311,59,90.0,2024-01-01,278,0,1572.2939920425415,0.0,1.0476911373167919,84.50506358183932,27.72726366363796
131,132,245,128,10776.123938100516,533.9034811041126,142.35123946656492,028,0,10,6960.086956521739,2202,354,401,327,60,56.420900332558254,2024-01-01,280,0,1572.2939920425415,0.0,5.017929853815853,84.50506358183932,27.728263663637957
130,130,243,134,11018.688855329041,447.4658367678098,240.10094993258718,028,0,10,7096.0,2232,350,407,311,60,317.8928230455945,2024-01-01,280,0,1572.2939920425415,0.0,6.2262256455508815,84.50506358183932,27.72926366363796
131,139,258,134,11018.688855329041,447.4658367678098,240.10094993258718,028,0,10,7096.0,2500,357,386,331,59,246.1270678085091,2024-01-01,281,0,1572.2939920425415,0.0,9.08993765354422,84.50506358183932,27.73026366363796
131,139,258,134,11261.25387788107,488.8917898379743,332.4872224172633,003,0,10,7059.95652173913,2500,357,386,331,59,278.3919245468991,2024-01-01,282,0,1572.2939920425415,0.0,12.507717615297905,84.50506358183932,27.731263663637957
131,139,258,134,11261.25387788107,488.8917898379743,332.4872224172633,003,0,10,7059.95652173913,2500,357,386,331,59,289.4966526988798,2024-01-01,275,0,1572.2939920425415,0.0,10.979537067473482,84.50506358183932,27.73226366363796
131,138,257,116,11503.819005744208,633.5784171595989,419.12513129518345,003,0,10,6789.869565217391,2463,356,387,331,59,303.5779557886474,2024-01-01,270,0,1572.2939920425415,0.0,5.018079991584135,84.50506358183932,27.73326366363796
