Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
116,169,224,162,12296.728428395609,463.11271011822885,630.1887573431168,012,2482,30,5586.391304347826,3420,300,476,367,55,230.97455929588565,2024-01-01,780,0,1390.8364355564117,5.247786045074463,48.522149532034746,84.52606358183932,27.84626366363796
116,169,224,162,12296.728428395609,463.11271011822885,630.1887573431168,012,2482,10,5586.391304347826,3420,300,476,367,55,285.21954871507586,2024-01-01,829,0,1390.8364355564117,5.247786045074463,26.257444790784035,84.52606358183932,27.847263663637957
116,169,224,162,12349.952603632628,699.1057997795524,691.7186718795019,012,2482,30,5885.739130434783,3420,300,476,367,55,188.46426545972525,2024-01-01,860,0,1405.6091504096985,5.763339042663574,31.877861166445815,84.52606358183932,27.84826366363796
117,178,226,180,12349.952603632628,699.1057997795524,691.718671879375,012,2482,10,5885.739130434783,3954,291,483,337,56,188.3917792852946,2024-01-01,909,0,1405.6091504096985,5.763339042663574,36.96864328962298,84.52606358183932,27.84926366363796
117,178,226,180,12407.930993861248,941.6194106477309,763.0439301504243,012,2482,10,6099.695652173913,3954,291,483,337,56,160.431840790203,2024-01-01,995,0,1405.6091504096985,5.763339042663574,31.01852978043159,84.52606358183932,27.850263663637957
114,172,223,174,12407.930993861248,941.6194106477309,763.0439301500908,027,2482,10,6099.695652173913,4198,296,481,349,55,169.3249020399443,2024-01-01,1046,0,1405.6091504096985,5.763339042663574,30.668913927168006,84.52606358183932,27.85126366363796
114,172,223,174,12407.930993861248,941.6194106477309,763.0439301500908,027,2482,10,6099.695652173913,4198,296,481,349,55,181.79948669711473,2024-01-01,1131,0,1405.6091504096985,5.763339042663574,30.244207025501964,84.52606358183932,27.85226366363796
116,200,233,187,12470.597295791893,1186.6626018700238,691.9577853373736,027,2482,10,6139.260869565217,4378,321,446,329,56,206.45746836512728,2024-01-01,1197,0,1405.6091504096985,5.763339042663574,24.32479298720127,84.52606358183932,27.853263663637957
116,200,233,187,12470.597295791893,1186.6626018700238,691.9577853373462,014,2482,10,6139.260869565217,4378,321,446,329,56,217.56421777674106,2024-01-01,1241,0,1405.6091504096985,5.763339042663574,27.04637337557954,84.52606358183932,27.85426366363796
115,202,223,206,12537.88122335383,1432.9382856707252,469.74300651737406,014,2482,10,5874.260869565217,3927,320,458,412,56,242.05501696360665,2024-01-01,1300,0,1405.6091504096985,5.763339042663574,27.390863461349802,84.52606358183932,27.85526366363796
