Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
119,185,245,192,15453.598369116373,230.3811927569344,22.474496731976732,012,2482,10,5547.565217391304,3395,315,439,440,57,246.64311383221062,2024-01-01,390,0,1370.7210187911987,5.187239170074463,40.611518465747764,84.55906358183933,27.84026366363796
124,173,225,178,15483.95215651418,213.09783189391666,142.61376431505676,012,2482,10,5520.086956521739,3501,326,449,477,56,302.6320914845919,2024-01-01,394,0,1370.7210187911987,5.187239170074463,32.22768671732787,84.55906358183933,27.841263663637957
124,173,225,178,15483.95215651418,213.09783189391666,142.61376431505676,012,2482,10,5520.086956521739,3501,326,449,477,56,292.0096743020109,2024-01-01,375,0,1370.7210187911987,5.187239170074463,34.64892230241511,84.55906358183933,27.84226366363796
123,168,224,186,15483.95215651418,213.09783189391666,142.61376431505676,012,2482,30,5520.086956521739,3452,330,446,444,57,236.8329824156685,2024-01-01,353,0,1370.7210187911987,5.187239170074463,45.17242755857504,84.55906358183933,27.84326366363796
123,168,224,186,15518.230201970147,193.722533163481,222.90649552265202,027,2482,10,5499.521739130435,3452,330,446,444,57,255.96976403668924,2024-01-01,398,0,1370.7210187911987,5.187239170074463,40.95911154002524,84.55906358183933,27.844263663637957
125,177,224,189,15518.230201970147,193.722533163481,222.90649552265202,027,2482,10,5499.521739130435,3088,328,449,446,56,268.33942826245277,2024-01-01,401,0,1370.7210187911987,5.187239170074463,48.169219358457624,84.55906358183933,27.84526366363796
125,177,224,189,15556.406569803812,28.55141580481425,296.4157993503889,027,2482,80,5703.304347826087,3088,328,449,446,56,293.55117178184463,2024-01-01,342,0,1370.7210187911987,5.187239170074463,54.80706447336434,84.55906358183933,27.84626366363796
123,180,236,163,15556.406569803812,28.55141580481425,296.4157993503889,027,2482,30,5703.304347826087,3725,327,437,492,56,275.8701551274311,2024-01-01,304,0,1370.7210187911987,5.187239170074463,38.35771303487178,84.55906358183933,27.847263663637957
123,180,236,163,15598.45264245931,136.61977404516918,365.2094652130809,027,2482,10,5374.695652173913,3725,327,437,492,56,266.3862142187863,2024-01-01,283,0,1395.9134302139282,5.745911598205566,45.77137443828124,84.55906358183933,27.84826366363796
127,157,239,174,15598.45264245931,136.61977404516918,365.2094652130809,014,2482,50,5374.695652173913,3503,345,415,476,57,249.12259029442734,2024-01-01,313,0,1395.9134302139282,5.745911598205566,44.980806245917336,84.55906358183933,27.84926366363796
127,157,239,174,15644.33722425206,196.72692893048668,411.11490159808045,014,2482,10,5575.608695652174,3503,345,415,476,57,261.0277642199317,2024-01-01,318,0,1395.9134302139282,5.745911598205566,27.428668505037425,84.55906358183933,27.850263663637957
119,155,245,170,15644.33722425206,196.72692893048668,411.11490159808045,014,2482,10,5575.608695652174,3618,343,411,477,58,325.83892207332565,2024-01-01,301,0,1395.9134302139282,5.745911598205566,16.354184245652107,84.55906358183933,27.85126366363796
126,149,243,175,15644.33722425206,196.72692893048668,411.11490159808045,014,2482,10,5575.608695652174,3547,346,412,449,58,162.67175066284491,2024-01-01,307,0,1395.9134302139282,5.745911598205566,26.186323531817926,84.55906358183933,27.85226366363796
129,163,259,154,15694.026652488223,133.7622901466326,373.43209946902556,014,2482,10,5538.521739130435,2828,340,401,439,58,322.982870508481,2024-01-01,353,0,1395.9134302139282,5.745911598205566,23.061924211109236,84.55906358183933,27.853263663637957
129,163,259,154,15694.026652488223,133.7622901466326,373.43209946902556,014,2482,50,5538.521739130435,2828,340,401,439,58,344.92802928071256,2024-01-01,294,0,1395.9134302139282,5.745911598205566,35.149671357308385,84.55906358183933,27.85426366363796
129,157,249,167,15747.484915074556,31.391832485932007,128.030522794243,014,2482,50,4476.260869565217,2817,333,417,408,59,270.0,2024-01-01,268,0,1395.9134302139282,5.745911598205566,3.1439694148327106,84.55906358183933,27.85526366363796
129,157,249,167,15747.484915074556,31.391832485932007,128.030522794243,014,2482,10,4476.260869565217,2817,333,417,408,59,311.4805910413911,2024-01-01,259,0,1395.9134302139282,5.745911598205566,11.062600827039457,84.55906358183933,27.856263663637957
129,157,249,167,15804.673773708915,196.54602756595284,115.54399343663903,014,2482,80,4327.608695652174,2817,333,417,408,59,293.8481243070244,2024-01-01,243,0,1395.9134302139282,5.745911598205566,9.09869124587451,84.55906358183933,27.85726366363796
127,176,233,178,15804.673773708915,196.54602756595284,115.54399343663903,014,2482,80,4327.608695652174,2441,332,435,383,57,236.45239960577692,2024-01-01,245,0,1395.9134302139282,5.745911598205566,9.96813389135021,84.55906358183933,27.85826366363796
127,176,233,178,15865.552891733581,361.7002949567378,359.11861655396854,014,2482,10,5475.826086956522,2441,332,435,383,57,231.21024580751748,2024-01-01,276,0,1395.9134302139282,5.745911598205566,14.488253889610352,84.55906358183933,27.859263663637957
126,173,243,167,15865.552891733581,361.7002949567378,359.11861655396854,014,2482,10,5475.826086956522,2371,335,422,378,57,182.69832189684536,2024-01-01,313,0,1395.9134302139282,5.745911598205566,21.252936186230407,84.55906358183933,27.86026366363796
126,173,243,167,15930.079965725427,526.8546345218921,600.6957829233221,014,2482,10,6156.521739130435,2371,335,422,378,57,181.47258801139444,2024-01-01,370,0,1395.9134302139282,5.745911598205566,35.46976660977677,84.55906358183933,27.861263663637956
128,189,262,174,15930.079965725427,526.8546345218921,600.6957829233221,014,2482,10,6156.521739130435,2334,335,403,343,58,191.62138240651245,2024-01-01,447,0,1395.9134302139282,5.745911598205566,28.607016541987385,84.55906358183933,27.862263663637957
128,178,250,175,15930.079965725427,526.8546345218921,600.6957829233221,014,2482,10,6156.521739130435,2511,363,387,401,59,183.92171093326655,2024-01-01,506,0,1395.9134302139282,5.745911598205566,28.16683298096617,84.55906358183933,27.86326366363796
129,189,263,169,15998.210859912184,692.0090461247245,790.1046057454016,014,2482,10,6060.0,2345,357,380,365,58,196.21798140406315,2024-01-01,566,0,1395.9134302139282,5.745911598205566,30.542834972154495,84.55906358183933,27.864263663637956
129,189,263,169,15998.210859912184,692.0090461247245,790.1046057454016,014,2482,10,6060.0,2345,357,380,365,58,195.79035882135798,2024-01-01,614,0,1395.9134302139282,5.745911598205566,25.221962356581926,84.55906358183933,27.86526366363796
126,190,256,185,16069.89974251987,857.1635296279501,937.2123130001605,014,2482,10,5883.391304347826,2877,344,399,398,57,202.52684255936137,2024-01-01,662,0,1395.9134302139282,5.745911598205566,27.73304079754043,84.55906358183933,27.86626366363796
126,190,256,185,16069.89974251987,857.1635296279501,937.2123130001605,014,2482,10,5883.391304347826,2877,344,399,398,57,210.91568858610975,2024-01-01,699,0,1395.9134302139282,5.745911598205566,17.7844242844857,84.55906358183933,27.867263663637956
121,190,264,171,16145.09922318623,1022.3180848942847,1042.0771232563789,014,2482,10,6363.739130434783,3257,350,386,397,57,276.22855540782365,2024-01-01,698,0,1395.9134302139282,5.745911598205566,56.168938327949135,84.55906358183933,27.86826366363796
116,193,242,178,16145.09922318623,1022.3180848942847,1042.0771232563789,014,2482,10,6363.739130434783,3400,347,411,440,59,262.3199873680604,2024-01-01,702,0,1395.9134302139282,5.745911598205566,47.47003314488468,84.55906358183933,27.86926366363796
133,157,224,110,7574.496339461953,502.36725739821236,222.1136063951932,028,0,10,5314.478260869565,1802,382,394,254,59,157.04762938811052,2024-01-01,265,0,1456.1957051753998,0.0,8.00537186577477,84.56006358183933,27.68826366363796
133,157,224,110,7817.051747648913,667.7107325325453,372.66258450755726,028,0,40,5469.782608695652,1802,382,394,254,59,259.9572560087968,2024-01-01,271,0,1456.1957051753998,0.0,5.303506999584815,84.56006358183933,27.68926366363796
134,152,217,137,7817.051747648913,667.7107325325453,372.66258450755726,028,0,10,5469.782608695652,1908,403,381,243,60,200.62868889259087,2024-01-01,273,0,1456.1957051753998,0.0,2.970434063223053,84.56006358183933,27.690263663637957
134,152,217,137,8059.607261286327,833.0542793731545,523.2116280668006,028,0,10,6244.739130434783,1908,403,381,243,60,170.83510175282942,2024-01-01,285,0,1456.1957051753998,0.0,6.547736796745775,84.56006358183933,27.69126366363796
131,154,216,127,8059.607261286327,833.0542793731545,523.2116280668006,028,0,10,6244.739130434783,2990,399,385,253,59,113.88033073835605,2024-01-01,284,0,1456.1957051753998,0.0,4.5724200007083775,84.56006358183933,27.69226366363796
